Company,NACE,Year,TA,CA,FA,TL,CL,DEBT,TAXEX,INTEX,TE,PROFIT,SALES,EBITDA,EBIT,DA,CFO,CAPEX,MCAP,PER,SOLV,NEMP,SORA,CPI
BONVESTS HOLDINGS LTD,5510.0,2018.0,941413403.420568,72020076.9296885,436816387.768626,291831040.464759,217714685.670972,185795722.862959,-3703839.42782879,,649582362.955809,8913393.99397373,147245019.073486,36592907.7556133,17001758.6712837,-19594812.6248121,34790445.838213,-40275498.6486435,367.743416671778,41.257,3.288,,1.0422362549800797,0.438620118
BONVESTS HOLDINGS LTD,5510.0,2019.0,999612555.811763,67603178.7261367,507560137.965977,342056867.608011,176013959.468722,258046325.032711,-4097387.28046417,,657555688.203752,2831799.36140776,154419540.852189,34334175.4814982,11935867.2952652,-22434679.9211502,21929187.0338321,-18011431.5870404,354.665400371417,125.244,1.785,,1.48333,0.565260569
BONVESTS HOLDINGS LTD,5510.0,2020.0,997901841.320038,57367824.9778748,495505644.142151,361580825.084686,159781411.32164,285416388.307571,456848.960876465,,636321016.235352,-31170865.1103973,91185993.6695099,6523712.3966217,-18823841.2075043,-25436805.5534363,6882232.93876648,-14970879.9381256,274.845209345635,,-3.292,,0.30121507936507935,-0.18191667
BONVESTS HOLDINGS LTD,5510.0,2021.0,984257636.4218,55624770.7810402,474281292.239904,352539037.425876,280102843.396068,283752321.959972,1791077.96537876,,631718598.995924,9062662.15443611,99419993.1662083,20986906.1222076,-3583635.54906845,-24591996.1367846,17408449.2372274,-20665828.9487362,285.164085466395,31.466,-0.802,,0.15378023715415018,2.30485959
BONVESTS HOLDINGS LTD,5510.0,2022.0,966055307.922721,55229806.7196608,453836817.278445,337016204.446793,139965041.814387,263985565.217435,-4331399.56283569,,629039103.475928,15412018.0529952,155433582.251787,41281420.9365249,19288263.6782527,-22307005.2348375,41533540.5195951,-12425999.9821186,271.739135904186,17.632,2.3,,1.5047336,6.12106004
BONVESTS HOLDINGS LTD,5510.0,2023.0,,,,,,,,,,,,,,,,,307.547506319173,56.583,1.194,,3.617463453815261,
BOUSTEAD SINGAPORE LIMITED,5829.0,,,,,,,,,,,,,,,,,,,,,,,
BOUSTEAD SINGAPORE LIMITED,5829.0,2003.0,,,,,,,,,,,,,,,,,,,,1156.0,0.4880463576158941,
BOUSTEAD SINGAPORE LIMITED,5829.0,2004.0,165149103.584647,110419441.171885,21728087.5428915,110311549.309731,89201718.5050249,-1871741.96815491,-7627590.97385406,,54837554.2749166,9031397.44997025,137728204.977989,15041216.6255713,24304763.4193897,-3195538.74874115,6091647.27330208,-12503333.3287239,,,11.997,979.0,0.6823102310231023,1.662727199
BOUSTEAD SINGAPORE LIMITED,5829.0,2005.0,173130415.588617,131819536.129951,9574166.06116295,107219411.429644,68731152.6153088,-51425218.5969353,-9790482.51080513,,65911004.1589737,15383807.851553,178779983.206272,37344871.8662262,34741657.9065323,-2763288.13242912,38771942.3868656,-12180470.2558517,,,22.09,,1.8628145695364235,0.425106277
BOUSTEAD SINGAPORE LIMITED,5829.0,2006.0,201426968.411207,163155811.457634,8109016.51597023,112551409.194231,89391641.4678097,-66373582.1499825,-9334299.91865158,,88875559.2169762,23230292.3762798,226642496.725559,36888346.5292454,34400210.5178833,-2484181.35809898,31416424.6308804,-4817426.78332329,,,36.048,,2.9766791044776117,0.962901778
BOUSTEAD SINGAPORE LIMITED,5829.0,2007.0,278960795.78352,240700776.732683,13240089.9338722,159547794.189453,143379955.852032,-109267338.80949,-12834988.1126881,,119413001.594067,37312124.2706776,317616495.682955,50026089.1201496,52732082.3228359,-1953764.77622986,58975288.3863449,-6708457.17120171,,,61.592,,2.16956,2.104880036
BOUSTEAD SINGAPORE LIMITED,5829.0,2008.0,298020276.833296,247399636.143386,16006318.5882568,170121761.827648,143856788.311958,-99088457.8558803,-10465973.6098051,,127898515.005648,39563644.2967057,340019092.954695,57311439.8168921,55050020.7926631,-1827037.02306747,29492563.4152293,-9618928.70754004,,,38.6,,0.5572222222222222,6.62778177
BOUSTEAD SINGAPORE LIMITED,5829.0,2009.0,369892354.983687,337400196.720958,15605218.0019617,217834329.478025,189503847.826481,-142077272.810698,-8438836.54046059,,152058025.505662,30700028.2523632,312516393.112421,45130452.9937506,43028941.7484999,-2145708.56451988,37484316.7601824,-3110208.12857151,314.466129951354,10.243,60.602,,0.1634920634920635,0.596720257
BOUSTEAD SINGAPORE LIMITED,5829.0,2010.0,385414917.002916,345457716.33625,12502972.2005129,203584053.589106,176740112.830997,-151316478.011608,-11884758.6780787,,181830863.413811,41400491.4671183,444298962.433338,62865181.9986105,60042006.9128275,-2877070.62363625,41296663.2986069,-2649599.75063801,409.595882406023,9.894,123.47,,0.06964285714285715,2.823661349
BOUSTEAD SINGAPORE LIMITED,5829.0,2011.0,451620262.501359,349953066.627145,13648584.0114355,249222873.606563,223634264.267564,-141380049.4169,-10747693.1734085,,202397388.894796,44212535.3279114,325083515.505195,61438911.2201929,58794145.1010704,-3286668.75314713,69310371.5254068,-4177537.34064102,356.997650024114,8.075,86.52,,0.02296,5.247793398
BOUSTEAD SINGAPORE LIMITED,5829.0,2012.0,488023482.708693,399083308.565617,14912351.3144255,236876810.472012,212268415.364146,-159764394.510865,-10407687.4123812,,251146672.236681,65420553.5663366,412671279.043436,85475233.6300611,81277742.4539328,-4289160.52365303,39956577.8815746,-4867320.70672512,607.290727694022,9.283,86.293,,0.026215139442231077,4.575602704
BOUSTEAD SINGAPORE LIMITED,5829.0,2013.0,543515269.271672,368437919.801712,13506544.9610353,256565647.397578,209433557.169378,-141647758.188426,-13162237.1482253,,286949621.874094,56076953.3374906,407510509.867847,75143196.8058348,68537088.1485343,-6650535.47185659,84357000.8103848,-2256247.51067162,779.657405762348,13.903,103.768,,0.03772908366533865,2.358604154
BOUSTEAD SINGAPORE LIMITED,5829.0,2014.0,619641103.913784,418457672.488987,12155466.4719105,335985462.335348,201152192.776799,-56406827.5606632,-16441699.5692253,,283655641.578436,45973119.1295385,404138021.543026,67511803.6836386,60824553.5716414,-6676352.90920734,31474754.0578246,-2738830.30116558,655.457673855095,14.257,38.237,840.0,0.07970555555555556,1.02514803
BOUSTEAD SINGAPORE LIMITED,5829.0,2015.0,539279824.96196,358937888.413012,10780104.6779752,236018050.129175,161011761.892259,-132615641.324103,-11404040.7056808,,303261774.832785,20906667.8227782,360051055.418551,50048106.9910526,42043518.4505582,-8004588.54049444,55775292.0235395,-2167863.13778162,338.466857276624,16.189,13.502,775.0,0.2525032258064516,-0.52261817
BOUSTEAD SINGAPORE LIMITED,5829.0,2016.0,544837605.472684,362201318.698823,8369580.82395792,226724854.808569,167287166.628718,-135490772.088945,-10158821.0701942,,318112750.664115,23818858.3599329,309854773.789942,43742309.6264005,35989412.1659994,-7752897.46040106,47035341.5549994,-1452282.16707706,324.971740606925,13.643,19.852,748.0,0.19813690476190476,-0.53226874
BOUSTEAD SINGAPORE LIMITED,5829.0,2017.0,562177334.266663,385048415.345907,9018830.63971996,224441567.230225,165776475.382626,-188286958.248138,-10285888.6721134,,337735767.036438,20067088.7657404,292681257.049441,48069681.1771989,40415491.8599725,-7717465.98190069,32512007.7313185,-2807806.69873953,306.306813835902,15.264,26.281,773.0,0.5612424,0.57626031
BOUSTEAD SINGAPORE LIMITED,5829.0,2018.0,652208144.816101,412986219.423294,12700789.4820571,296466561.477721,227190801.833153,-84869830.4191232,-9423999.07100201,,355741583.33838,23983332.7429891,347109678.100705,45031345.6939459,37979940.5352473,-7051405.15869856,15385353.3119559,-5993805.01252413,287.232129037626,11.976,22.026,,1.0422362549800797,0.438620118
BOUSTEAD SINGAPORE LIMITED,5829.0,2019.0,719281950.271368,437511052.632809,30806485.4121208,370622585.240841,273838701.42889,-51441706.7525387,-13042043.8697338,,348659365.030527,21669123.2089996,509974728.811026,58610935.3239536,46757913.6981964,-11822137.9311085,103281392.024755,-7898504.90641594,205.16919173222,9.468,12.787,,1.48333,0.565260569
BOUSTEAD SINGAPORE LIMITED,5829.0,2020.0,864162730.419636,585728934.545398,31769597.029686,370046773.327529,285599027.652919,-311929194.611728,-18883610.9447479,,494115957.092106,83931860.86303,508989027.552009,60324378.0608773,47944627.1435618,-12379750.9173155,45685125.8968711,-2265439.48912621,362.878888397057,4.323,16.843,,0.30121507936507935,-0.18191667
BOUSTEAD SINGAPORE LIMITED,5829.0,2021.0,801215458.789766,541445249.964237,22506280.5187702,333338998.670995,245444067.230701,-300208364.65323,-12153095.9281921,,467876460.118771,22593468.342185,466832422.877371,40252696.9829798,30469188.7640357,-9783508.21894407,40611053.7148118,-2657750.85443258,349.19638869325,15.456,21.126,,0.15378023715415018,2.30485959
BOUSTEAD SINGAPORE LIMITED,5829.0,2022.0,857403159.003496,490381307.779312,23721175.4171848,427264503.400326,345453652.430892,-212330819.908261,-15283345.7854986,,430138655.60317,34155990.716815,423244156.782031,43387339.5591974,35892237.8786802,-7499623.15750122,57957045.5607176,-2191409.17825699,296.846637499966,8.691,15.225,,1.5047336,6.12106004
BOUSTEAD SINGAPORE LIMITED,5829.0,2023.0,,,,,,,,,,,,,,,,,,,,,3.617463453815261,
BRC ASIA LTD,2434.0,,,,,,,,,,,,,,,,,,,,,,,
BRC ASIA LTD,2434.0,2003.0,,,,,,,,,,,,,,,,,,,,275.0,0.4880463576158941,
BRC ASIA LTD,2434.0,2004.0,28341290.391922,17409719.7630405,7451952.5423646,10023870.7832694,9258783.25325251,4104541.58103466,-321948.832631111,,18317419.6086526,1519769.86962557,34619292.6282287,3426980.06445169,1852123.89266491,-1679520.1458931,-6252907.36532211,-90586.3635540009,,,40.786,204.0,0.6823102310231023,1.662727199
BRC ASIA LTD,2434.0,2005.0,31496214.8666382,23173897.7134228,4232063.51697445,13275447.8603601,12679365.6498194,2442615.10670185,-549813.732504845,,18220767.006278,2583824.0981102,45852061.7336035,3434082.493186,3116812.92951107,-934382.900595665,2262348.30915928,-419420.748949051,,,16.911,,1.8628145695364235,0.425106277
BRC ASIA LTD,2434.0,2006.0,42129072.6531744,29198173.5545397,8236635.92010736,19640155.6787491,17513037.1186137,8058669.82543468,-702737.912297249,,22488916.9744253,3083441.86007977,65926985.6646061,5430899.39457178,4307692.1377182,-1290091.21376276,-417209.892272949,-6265319.17911768,,,8.144,,2.9766791044776117,0.962901778
BRC ASIA LTD,2434.0,2007.0,61961557.1950078,48303495.0461984,8879405.67559004,35992921.0447669,33680265.0225163,10975575.4455328,-718845.376253128,,25968636.1502409,3887732.28102922,90380928.739965,7352900.05034208,5931168.2202816,-1414099.30193424,920066.57230854,-1172633.86666775,,,8.136,,2.16956,2.104880036
BRC ASIA LTD,2434.0,2008.0,122059522.885323,107391365.747452,8715942.486763,94834428.4071922,93880816.5528774,53418332.02672,-599413.165569305,,27225094.4781303,3102556.95605278,142270505.262852,9837222.35941887,8883610.50510406,-824367.756843567,-36851334.5811367,-293419.032096863,,,9.649,,0.5572222222222222,6.62778177
BRC ASIA LTD,2434.0,2009.0,93062018.9526081,77773849.6828079,8573651.15070343,51574853.6558151,46895552.2978306,13134856.192112,-1790538.16509247,,41487165.296793,11640619.563818,191387456.37393,16140301.3744354,15052683.8002205,-1088324.73778725,40944770.8368301,-153454.495191574,73.6591419193869,6.328,11.063,,0.1634920634920635,0.596720257
BRC ASIA LTD,2434.0,2010.0,109034536.89158,92085770.0103521,9486907.17637539,42978368.8259125,39473245.4288006,4381783.75303745,-3367741.99068546,,66056168.0656672,16497153.9705992,196091843.821406,23212144.5930004,22003036.4137888,-1154459.22195911,6393168.98524761,-1498292.24467278,84.9649345828166,5.15,28.632,,0.06964285714285715,2.823661349
BRC ASIA LTD,2434.0,2011.0,114165959.468484,93035451.5374899,13288471.6312289,36675381.8867803,35334922.019124,8090440.50931931,-2294085.93529463,,77490577.5817037,11691917.021215,217872794.32416,17958932.202816,16776128.2576323,-1182803.94518375,3657617.40136147,-5239559.99904871,72.8443126344992,6.23,23.355,,0.02296,5.247793398
BRC ASIA LTD,2434.0,2012.0,208634732.590675,171615799.806595,28660029.5257568,112997389.18972,109883303.977013,52089114.0270233,-2528970.14522552,,95637343.4009552,13468255.3329468,316995268.484116,19940427.7181625,17968826.5981674,-1968336.87973022,-25254610.8694077,-16567651.4644623,97.1423357956813,7.213,18.953,,0.026215139442231077,4.575602704
BRC ASIA LTD,2434.0,2013.0,212255804.317474,155607698.010206,48692331.653595,95906775.9540081,88485522.4528313,35311803.6367893,-6378460.00277996,,116349028.363466,28369392.0013905,338071902.259827,36901049.5634079,34093222.6760387,-2807826.88736916,39503658.5083008,-16325166.8658257,145.573649327368,5.131,33.486,,0.03772908366533865,2.358604154
BRC ASIA LTD,2434.0,2014.0,223101821.635962,160630106.046796,52902262.4629736,92064738.6968136,73985700.4466653,35158705.0408125,-3771213.05465698,,131037082.939148,22346794.3570018,312197515.721619,32542425.9841442,28566938.8890266,-3975487.09511757,17632778.0386806,-8787712.08673716,134.139065470757,6.003,31.104,,0.07970555555555556,1.02514803
BRC ASIA LTD,2434.0,2015.0,187891675.03202,127607523.331225,50091209.6956372,70118572.6869106,55033327.2262216,23193713.9872313,-2163053.42799425,,117773102.345109,10847541.0477519,270067358.701766,21077668.2075262,16952220.8651304,-4125447.34239578,30018242.2694564,-8459973.47867489,92.4855274687376,8.526,16.515,,0.2525032258064516,-0.52261817
BRC ASIA LTD,2434.0,2016.0,196822634.553909,127691852.18811,56882686.7580414,71154801.0349274,55902165.4129028,29152019.9775696,-1319566.44058228,,125667833.518982,6109402.22740173,253919146.728516,13002342.7963257,8174428.51066589,-4827914.28565979,9888693.23730469,-8603543.90144348,70.9974011317343,11.621,10.288,,0.19813690476190476,-0.53226874
BRC ASIA LTD,2434.0,2017.0,237653848.005652,156224228.165746,65618371.9425201,113848640.926838,100623523.668408,28827295.6706285,-848056.503295898,,123805207.078815,1559187.21699715,229406645.743132,10034599.1288424,4407390.87259769,-5628680.57656288,22639133.3731413,-14221141.9537067,125.512894715392,80.499,3.889,,0.5612424,0.57626031
BRC ASIA LTD,2434.0,2018.0,511112592.922568,382993942.887247,108973744.054914,337726586.963296,251247906.279624,234162103.586376,-2650866.8961525,,173386005.959272,8994221.67634964,416302407.286584,24447371.248126,17264282.6939821,-7199181.01322651,-7985517.08203554,-19651086.9660974,233.830190439024,25.998,4.533,,1.0422362549800797,0.438620118
BRC ASIA LTD,2434.0,2019.0,502849487.492204,385013391.557872,97089697.701335,312501265.605569,259073335.620046,190993266.407192,-4975747.46328592,,190348221.886635,22849489.5149469,661179321.03914,48271917.555213,36683558.811605,-11588358.743608,57404618.5954213,-1663650.177598,226.35864080967,9.907,5.292,,1.48333,0.565260569
BRC ASIA LTD,2434.0,2020.0,452781175.881863,325826022.449613,113025851.964355,259568355.232358,177624156.087279,147072739.890575,-4848086.36450768,,193212820.649505,14864153.9154053,447252400.079012,46270083.6774111,32516067.0434237,-13900817.6823854,89177619.9576855,-1855097.82552719,199.388096602834,13.414,6.548,,0.30121507936507935,-0.18191667
BRC ASIA LTD,2434.0,2021.0,650003647.146225,525128918.537736,105721103.641152,428896463.398814,364445654.168487,259199166.627407,-8336639.14477825,,221107183.747411,34549994.9257374,858604770.1267,54736607.8755856,41522296.4577675,-13214311.4178181,-92691201.8845081,-1421644.20068264,266.379732202863,7.71,12.035,,0.15378023715415018,2.30485959
BRC ASIA LTD,2434.0,2022.0,678594854.251444,567618561.759293,89509764.8323178,400501403.341711,361894707.948029,211578107.773006,-12006276.4096856,,278093450.909734,62912135.248661,1184983289.16657,91087868.0741787,78434450.7858157,-12363319.6530938,34143654.851079,-2030683.44688416,308.02221392998,4.896,15.754,,1.5047336,6.12106004
BRC ASIA LTD,2434.0,2023.0,697802615.494847,598231248.720407,86195780.4727554,384708386.069536,363045871.196389,143651085.860133,-11337192.3772097,,313094229.425311,55501172.894001,1192114607.59616,90321659.7641706,76740182.4873686,-13506008.3428621,116888922.635317,-2393757.35127926,337.711273761209,6.085,8.157,751.0,3.617463453815261,
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,,,,,,,,,,,,,,,,,,,,,,,
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2003.0,,,,,,,,,,,,,,,,,,,,,0.4880463576158941,
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2004.0,10417758.6579323,2183184.65834856,2669696.31826878,689856.05430603,569247.774541378,-1950125.18054247,-16896.8121409416,,9727902.60362625,545941.826760769,1006816.94412231,278506.075978279,187612.879633904,-90893.1963443756,243547.154307365,-43116.0033941269,,,,15.0,0.6823102310231023,1.662727199
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2005.0,11032556.5123558,3149358.21604729,2646744.171381,806796.539783478,670746.165990829,-2899833.51302147,-207937.252521515,,10225759.9725723,733127.341747284,1544082.62658119,671340.272426605,587571.264982224,-83769.0074443817,680845.975399017,-8317.4901008606,,,,15.0,1.8628145695364235,0.425106277
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2006.0,12973568.7157512,4607929.6694994,2723725.70466995,757709.276437759,624292.028427124,-4354940.35959244,-148521.087408066,,12215859.4393134,655758.360505104,1285085.0020647,394587.80425787,304594.094514847,-89993.7097430229,237256.14386797,-10069.2262649536,,,,,2.9766791044776117,0.962901778
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2007.0,8507764.51957226,4973248.03805351,2766540.49873352,711862.189650536,564400.361180305,-4695289.0162468,-112227.586269379,,7795902.32992172,2944016.68167114,1457653.64956856,527861.147046089,415633.560776711,-112227.586269379,295576.142907143,-126582.277536392,,,,,2.16956,2.104880036
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2008.0,9997796.6067791,6169947.05748558,2997209.13481712,972385.418891907,785105.749845505,-5892332.48925209,-183607.518672943,,9025411.18788719,931991.764783859,2184929.47220802,1033343.11509132,904817.852020264,-128525.26307106,1045093.99628639,-8078.7308216095,,,,,0.5572222222222222,6.62778177
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2009.0,9232997.69997597,5767002.37333775,2704510.98024845,877362.399101257,654573.047757149,-5544902.7723074,-108980.549573898,,8355635.30087471,-545592.49818325,1723686.03408337,714581.325054169,595944.271087646,-118637.053966522,612498.278617859,-4138.5018825531,,,,,0.1634920634920635,0.596720257
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2010.0,10373938.2324219,6799400.390625,2768143.79882813,1009062.98828125,732177.24609375,-6466138.42773438,-147719.970703125,,9364875.24414063,604438.720703125,1903232.66601563,628701.904296875,550916.9921875,-94911.865234375,484550.048828125,-60657.958984375,,,,,0.06964285714285715,2.823661349
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2011.0,13215912.4642611,10070777.4943113,3073543.69282722,1505857.43129253,1125122.00295925,-9760819.80586052,-157012.687325478,,11710055.0329685,1138138.59879971,2589489.03501034,1173934.23736095,1062479.63547707,-111454.601883888,1422063.09556961,-26033.1916809082,,,,,0.02296,5.247793398
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2012.0,13595823.0988383,10628091.3142562,2902567.30359793,1443825.06662607,1074821.37912512,-10256732.2840691,-125618.276596069,,12151998.0322123,842427.56742239,2569678.87061834,799246.284842491,680694.036304951,-118552.24853754,595116.585373878,-51817.5390958786,,,,,0.026215139442231077,4.575602704
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2013.0,14410370.0995445,11396617.2918677,2952892.86375046,1210085.37858725,1210085.37858725,-10931078.2402754,-39519.4441080093,,13200284.7209573,352513.441443443,3144166.97323322,199968.387186527,90104.3325662613,-109864.054620266,-92475.4992127419,-137527.665495872,,,,,0.03772908366533865,2.358604154
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2014.0,16858286.8614197,13983987.3822927,2874299.47912693,800640.523433685,792634.118199348,-13412330.0485611,-36829.4640779495,,16057646.337986,2931144.95629072,2627702.19790936,2805444.39411163,2668534.86460447,-136909.52950716,-585268.222630024,-20816.6536092758,,,,,0.07970555555555556,1.02514803
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2015.0,14208104.3071747,11609024.6329308,2599079.67424393,1033100.77285767,1030132.09247589,-10684280.6940079,3710.85047721863,,13175003.534317,573697.483778,2354905.71284294,-1076146.6383934,-1208995.08547783,-132848.447084427,-1186729.98261452,-68279.6487808228,,,,,0.2525032258064516,-0.52261817
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2016.0,10868791.8400764,8230541.24951363,2638250.59056282,933283.92624855,930318.766832352,-2502594.54727173,-2223.86956214905,,9935507.9138279,-1321719.80977058,1860637.5336647,-1314306.91123009,-1473684.22985077,-159377.318620682,-853965.911865234,-203113.420009613,,,,,0.19813690476190476,-0.53226874
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2017.0,9491759.43303108,7066724.89571571,2425034.53731537,888695.291519165,888695.291519165,-6731285.98666191,5082.4077129364,,8603064.14151192,-1179118.58940125,1648152.2154808,-1164597.42450714,-1319247.83062935,-154650.406122208,-1154432.60908127,-9438.7571811676,,,,,0.5612424,0.57626031
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2018.0,8350183.33184719,6015384.74625349,2334798.5855937,511355.322480202,511355.322480202,-5627106.34952784,,,7838828.00936699,463003.67307663,1677655.71415424,569963.382363319,423443.232655525,-146520.149707794,-945787.566363811,-34432.2351813316,16.0404399094105,34.644,,,1.0422362549800797,0.438620118
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2019.0,7499076.40516758,5249353.48361731,2249722.92155027,458071.662187576,458071.662187576,-4907277.38749981,,,7041004.74298,-593276.685059071,1494643.50420237,-525304.760992527,-649427.404940128,-124122.643947601,-534909.489393234,-19209.4568014145,22.6474176146793,,,,1.48333,0.565260569
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2020.0,6485787.85514832,4313091.98999405,2172695.86515427,452914.13640976,427792.116165161,-4063307.33156204,,,6032873.71873856,-543353.409290314,1412575.30975342,-483778.332710266,-590008.589744568,-106230.257034302,-398363.463878632,-53832.9005241394,16.3443915139721,,,,0.30121507936507935,-0.18191667
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2021.0,5350342.36085415,3079440.7582283,2147426.44178867,443320.456981659,424724.800229073,-2800505.90693951,,,4907021.90387249,-1071109.82894897,1073341.30775928,-929039.011359215,-1045819.73576546,-116780.724406242,-975900.066375732,-12645.0465917587,19.2828905882543,,,13.0,0.15378023715415018,2.30485959
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2022.0,4726972.40531445,4677396.31533623,49576.0899782181,507256.804704666,497197.887897491,-2516884.68396664,,,4219715.60060978,-520189.697742462,2193562.35802174,-413852.577209473,-518034.215569496,-104181.638360023,-313263.409137726,-20836.3276720047,18.6261804119283,,,12.0,1.5047336,6.12106004
BRITISH & MALAYAN HOLDINGS LIMITED,9499.0,2023.0,9929187.81495094,7638120.48316002,708121.26159668,1391900.85482597,686730.098485947,-6897543.66374016,,,8537286.96012497,4301836.66419983,1026038.20300102,4253153.32746506,4123331.09617233,-129822.231292725,-1839640.02752304,-183668.952226639,19.1221634442249,4.445,199.643,16.0,3.617463453815261,
BROADWAY INDUSTRIAL GROUP LTD,2229.0,,,,,,,,,,,,,,,,,,,,,,,
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2003.0,,,,,,,,,,,,,,,,,,,,4734.0,0.4880463576158941,
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2004.0,93534704.859674,63966214.0696049,28497368.2480454,70981148.6148238,52385237.1452451,-3994981.04673624,-2060839.77085352,,22553556.2448502,6931693.02195311,163554903.536797,23832782.5950384,15534337.2094631,-8069531.19659424,17292814.388454,-14317542.0017242,,,29.333,6181.0,0.6823102310231023,1.662727199
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2005.0,135543806.85091,85096744.4479465,48886552.8255701,101453552.767634,78254417.7025557,-4089652.74691582,-2754476.6664505,,34090254.0832758,11017906.665802,289442379.027605,35166446.8646049,22889076.1733055,-12196250.6324053,24493450.6714344,-22500901.6692638,,,41.642,,1.8628145695364235,0.425106277
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2006.0,197646015.669286,125943280.558527,69762709.1116905,150478481.676459,114525419.209838,11389830.0590515,-2178617.90621281,,47167533.9928269,13503910.8100533,343307026.870906,40638851.069212,24292045.9775925,-16514992.829442,26007821.659565,-41045630.7141781,,,23.042,,2.9766791044776117,0.962901778
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2007.0,303632376.854718,165496107.361257,86857476.2104154,198431853.958368,138979316.918314,72624198.9873648,-3180682.6300621,,105200522.896349,19165278.1249881,420573115.741611,51587563.7390614,30650845.2225924,-21003329.6710253,32087148.242712,-44247847.1463919,,,10.364,,2.16956,2.104880036
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2008.0,291318100.039065,146133271.820247,90683020.4147696,172334634.286404,150312677.140832,67682741.9572473,-2461089.55037594,,118983465.752661,15553780.2329659,429262794.685066,50169539.778471,25198722.0875025,-24991662.6052856,41586993.7236309,-27607004.5216084,,,5.072,,0.5572222222222222,6.62778177
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2009.0,301489243.223071,163953257.903814,79130683.3646297,161525582.23635,145081945.201397,35700442.1166182,-3914065.87654352,,139963660.986722,22636454.5359612,399204792.087793,51764999.7693896,26765712.0918632,-24914493.6051965,62661394.3414092,-22227447.8341341,91.8092070682478,4.056,7.46,,0.1634920634920635,0.596720257
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2010.0,338295812.131464,177828418.608129,94864131.7465901,164989132.716298,156907610.865414,15190993.9988852,-2441770.22010088,,173306679.415166,34913820.3585744,462156838.68897,64937112.6992106,37324534.6776247,-27447981.7460179,56114131.2107444,-22806677.3340106,174.331181014737,4.993,16.095,,0.06964285714285715,2.823661349
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2011.0,378244011.70671,201833622.314036,109422615.482211,216048275.558352,149970011.885762,63664947.8343129,-1261628.31813097,,162195736.148357,-5543937.72214651,416290447.160304,17500576.1155486,-8207119.01038885,-25773813.368082,19596370.6281781,-52182669.3874598,92.74250036358,,-3.377,,0.02296,5.247793398
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2012.0,435207999.678195,194800976.258695,177838982.374787,263839797.700405,184140576.016426,108112788.656473,606456.87186718,,171368201.977789,20025336.6814256,503257037.734687,58364526.6349912,26701266.235888,-31941969.0154195,31919901.1777639,-68720881.114006,105.393949873822,5.263,6.122,,0.026215139442231077,4.575602704
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2013.0,449942312.826157,220713668.007433,168589269.860506,275271481.190741,206611083.431542,109336917.763233,-3332016.17193222,,174670831.635416,1292183.69096518,509493408.308864,40126452.8181553,5231960.8771801,-34876314.4333959,54696910.6326103,-55223268.0259943,74.0075596331038,57.273,0.918,,0.03772908366533865,2.358604154
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2014.0,426691894.323587,217555437.814713,149383183.220625,246358132.129371,206127298.861265,77667448.7205744,2278059.48674679,,180333762.194216,130931.65820837,525639900.07019,35692878.2240748,5143419.35944557,-30936199.1961002,43615378.7912726,-16708544.6142554,68.0223537638527,519.526,0.8,,0.07970555555555556,1.02514803
BROADWAY INDUSTRIAL GROUP LTD,2229.0,2015.0,323643818.283081,194190534.551382,125587380.954742,207741704.914808,185962229.958057,51947803.3415079,-8158992.76161194,,115902113.368273,-61790083.4447145,460200857.501745,-22529174.3609905,-51283682.8315258,-28115142.1861649,43189758.3200932,-16677275.4263878,61.5579958931351,,-10.2,,0.2525032258064516,-0.52261817
